Country Name,Country Code,Indicator Name,Indicator Code,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Moldova,MDA,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,41.06999969,42.06000137,43.09000015,46.33000183,42.29999924,40.52999878,36.09000015,37.72999954,39.81000137,41
Moldova,MDA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,29.64999962,32.13999939,34.22999954,38.50999832,37.06999969,36.59999847,28.38999939,24.97999954,,
Moldova,MDA,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,
Moldova,MDA,"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",SI.SPR.PC40,,,6.7,,,,,7.29,,
Moldova,MDA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,25.9,21.1,19.9,17.7,17.7,17.5,14.6,14.7,,
Moldova,MDA,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,,,,,,,,,,
Moldova,MDA,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,,,,,,,,,,
Moldova,MDA,Gini index,SI.POV.GINI,29.2,28.5,26.8,27,26.3,25.9,25.7,26,,
Moldova,MDA,Income share held by lowest 10%,SI.DST.FRST.10,3.8,3.9,4.2,4.1,4.3,4.3,4.4,4.3,,
Moldova,MDA,Income share held by fourth 20%,SI.DST.04TH.20,22.3,22.4,22.5,22.3,21.9,22.3,22.1,22.3,,
Moldova,MDA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,97.14422891,100.4854168,90.58022772,87.96360274,81.33397884,109.0097423,112.6810518,104.9602535,,
Moldova,MDA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,42.21784973,42.57612991,38.34880447,46.18740845,46.29189682,43.63447952,40.09463882,35.69403076,,
Moldova,MDA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.43541145,4.05499315,4.25988197,3.89704299,3.67679548,3.54974651,3.72367048,3.806777,,
Moldova,MDA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,8.02865219,9.92383194,11.40310574,7.27966785,3.69476604,4.69927168,2.71713448,3.40993881,,
Moldova,MDA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,
Moldova,MDA,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,16.30869865,16.04522324,16.33582497,18.4861908,18.68420982,,,,,
Moldova,MDA,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,
Moldova,MDA,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,,,,,,,,,,
Moldova,MDA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,76,80,79,80,83,81,85,84,79,
Moldova,MDA,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,1.9,,,,,,,,,
Moldova,MDA,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,13.8,10.8,11.3,10.4,9.7,8.5,7.7,7.3,,
Moldova,MDA,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,6.4,,,,,,,,,
Moldova,MDA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,
Moldova,MDA,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,2.3,2.5,4.3,3.6,3.9,3.1,3.4,3.3,,
Moldova,MDA,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,6,,,,,,,,,
Moldova,MDA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.114884004,0.124524829,0.134176007,0.134190001,0.13414099,0.134033658,0.133865671,0.133639332,0.133352337,
Moldova,MDA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,22,21,23,22,20,19,,,,
Moldova,MDA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,86.98463593,86.98119128,86.97775403,86.97708528,86.97941484,,,,,
Moldova,MDA,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,,,,,,,5.6
Moldova,MDA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,75.48855,75.47544745,75.45381713,75.99028651,76.53136409,77.07621106,77.62450601,78.17559111,78.72914055,
Moldova,MDA,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,98.8,,,,,,,,,
Moldova,MDA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,,,4898,,,,,,,
Moldova,MDA,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.33,,2.653311,,2.614269,,2.46,,,
Moldova,MDA,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,2.17,,2.461539,,2.39397,,2.25,,,
Moldova,MDA,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,45.44939664,58.75033834,82.9304906,127.292948,660.6768156,3655.284628,3919.174144,4526.646408,5580.369849,
Moldova,MDA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,34.37987837,35.75188861,36.49345063,36.68976636,36.31759161,35.96446603,35.27235818,34.4594662,33.31409953,32.67111023
Moldova,MDA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,1419.987,472.614,472.614,735.0142,735.0142,735.0142,735.0142,818,,
Moldova,MDA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,960,1227,1182,963,790,987,1012,940.3,599,664.5
Moldova,MDA,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,,,,85,75,70,90,,
Moldova,MDA,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,60,60,60,80,100,100,100,100,,
Moldova,MDA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,91.11111111,94.44444444,94.44444444,95.55556667,95.55556667,92.22223333,92.22223333,91.1111,91.1111,
Moldova,MDA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.833333333,3.833333333,3.66667,3.5,3.5,3.666666667,3.666666667,3.666667,,
Moldova,MDA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,
Moldova,MDA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,
Moldova,MDA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,,
Moldova,MDA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.833333333,4,4,4,4,4,4,4,,
Moldova,MDA,"Trademark applications, nonresident, by count",IP.TMK.NRCT,9574,9833,8208,7493,8016,8292,8882,8167,8148,
Moldova,MDA,"Industrial design applications, resident, by count",IP.IDS.RSCT,1293,1569,309,1207,351,290,433,451,272,
Moldova,MDA,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,,,,,,,,,,
Moldova,MDA,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,
Moldova,MDA,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,30.8,39.4,39.4,39.9,40.4,40.5,40.3,38.7,,
Moldova,MDA,Number of visits or required meetings with tax officials (average for affected firms),IC.TAX.METG,,2.6,,,,,,2.4,,
Moldova,MDA,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,8,7,6,5,5,4,3,3,,
Moldova,MDA,"Time required to start a business, female (days)",IC.REG.DURS.FE,9,7,7,6,6,5,4,4,,
Moldova,MDA,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,5.7,5.4,4.6,4.3,6.2,5.6,5,4,,
Moldova,MDA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,8,8,8,8,8,8,8,,
Moldova,MDA,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,,,41.11111,41.11111,41.11111,41.11111,41.11111,41.11111,,
Moldova,MDA,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,7.6,,,,,,12.6,,
Moldova,MDA,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,
Moldova,MDA,Time required to obtain an operating license (days),IC.FRM.DURS,,14.5,,,,,,11.1,,
Moldova,MDA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,30.3,,,,,,11.9,,
Moldova,MDA,"Time to export, border compliance (hours)",IC.EXP.TMBC,,,3,3,3,3,3,3,,
Moldova,MDA,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,30.8,,,,,,36.8,,
Moldova,MDA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0,0,0,0,0,0,0,0,,
Moldova,MDA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,1.690035385,1.721747015,1.695347827,1.97641833,1.863159275,,,
Moldova,MDA,"Human capital index (HCI), male, upper bound (scale 0-1)",HD.HCI.OVRL.UB.MA,,,,,,0.573,0.568211913,,0.572497904,
Moldova,MDA,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,0.542,0.54788363,,0.551333904,
Moldova,MDA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,0.58,0.581760943,,0.584153533,
Moldova,MDA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,27.85442623,27.12827008,29.03358218,28.52182581,26.37528533,26.80303079,27.28626816,27.71789148,31.81456889,
Moldova,MDA,Interest payments (% of expense),GC.XPN.INTP.ZS,2.268140186,1.519095081,1.527048472,2.509646008,4.119268283,4.023318142,2.864736029,2.777390496,2.576907894,
Moldova,MDA,Goods and services expense (current LCU),GC.XPN.GSRV.CN,6252300000,7459800000,7995700000,8157200000,8219400000,8858400000,9423200000,11027000000,11877700000,
Moldova,MDA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,2.651185359,2.487801696,6.82164743,9.913436937,11.05707789,11.19730363,12.78513729,11.71078439,11.1487191,
Moldova,MDA,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,0.004473703,0.003727044,0.00545524,0.000248887,0.089862172,0.091536048,0.092361207,0.086716204,0.078586139,
Moldova,MDA,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,7.584194529,7.43052138,6.394992795,5.357366955,3.762975779,3.423232857,3.259155732,3.287457575,3.33052854,
Moldova,MDA,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,14391800000,16271900000,18122000000,18593900000,19972400000,24023700000,25476600000,27707600000,27518500000,
Moldova,MDA,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,27558900000,30000000000,34640600000,38436000000,40888600000,48483000000,53340800000,57017900000,57384700000,
Moldova,MDA,Grants and other revenue (current LCU),GC.REV.GOTR.CN,3661200000,3982500000,5510000000,4145700000,2773400000,2774700000,2488800000,3760800000,3018500000,
Moldova,MDA,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,1482800000,1518100000,1545100000,985300000,3007400000,,,,,
Moldova,MDA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,21462200000,23808500000,27799600000,34210400000,51276800000,52216957182,52012600000,52494300000,67820721200,
Moldova,MDA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,17.76,,,43.79,,,,64.25
Moldova,MDA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,37.26989355,37.0000175,34.78401709,32.797408,32.98389519,32.72907159,29.38664176,26.16600279,19.30780248,19.94543375
Moldova,MDA,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1687510000,1898130000,1816490000,1506940000,1557780000,1866090000,1975050000,2118040000,1944420000,2562230000
Moldova,MDA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,42.77676488,42.28735974,44.12284849,44.25153849,42.50131391,41.11001181,44.43835283,47.85582435,55.63095322,54.06769396
Moldova,MDA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,226020000,254630000,363240000,188710000,173470000,175040000,131590000,194730000,143480000,
Moldova,MDA,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-21340000,-2980000,-7230000,-4040000,-360000,-270000,3600000,-15090000,860000,-4930000
Moldova,MDA,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-2959960000,-2986360000,-2913560000,-1991460000,-1858100000,-2254560000,-2938010944,-2946164073,-2696328906,-3717930000
Moldova,MDA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-643620000,-490310000,-568300000,-462840000,-288420000,-555390000,-1211870000,-1105780000,-886898905.5,-1699346000
Moldova,MDA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,26600000,30760000,40830000,7310000,13330000,10870000,34300000,38820000,5700000,9350000
Moldova,MDA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,18700000,24160000,25080000,18370000,19490000,25150000,29790000,31810000,26640000,52140000
Moldova,MDA,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,5667650000,6027030000,5872270000,4479880000,4481400000,5373970000,6390500944,6608154073,5918418906,7914870000
Moldova,MDA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2344.2,2851.8,3162.3,2370.9,3197.3,3651.9,3683.2,3859,1893.6,4947.7
Moldova,MDA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,74.79,96.57,104.33,87.74,107.93,121.2,128.97,126.54,79.74,
Moldova,MDA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,31803.71496,,,,,,
Moldova,MDA,Forest area (% of land area),AG.LND.FRST.ZS,11.54169203,11.60705596,11.67944039,11.75182482,11.75486618,11.75129219,11.75297169,11.75275726,11.75322187,
Moldova,MDA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,0,,,,,,
Moldova,MDA,Land under cereal production (hectares),AG.LND.CREL.HA,876918,930758,912901,920899,923954,899764,928851,906623,780710,939336
Moldova,MDA,Agricultural land (% of land area),AG.LND.AGRI.ZS,74.86305539,74.84793187,70.40754258,70.49878345,70.49574209,70.45606567,68.63553016,68.77111467,68.86506146,
Moldova,MDA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,
Moldova,MDA,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,,,,,,,,,,
Moldova,MDA,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,20.22894538,20.82464884,21.11724874,23.09857373,24.80261816,26.3872549,26.35914675,26.19357481,25.25768662,26.14724723
Moldova,MDA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,981020000,1103500000,1106110000,948630000,1029730000,1224000000,1445760000,1513730000,1250550000,1601660000
Moldova,MDA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2152847879,2384102186,2299833302,1981795441,2055708065,2432266921,2710622776,2777717001,2483154190,
Moldova,MDA,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1.550401973,0.916608907,1.610529857,1.843901406,2.525420602,1.278417666,1.302734387,1.665559774,1.098562148,
Moldova,MDA,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,2.698926411,1.906553514,3.213788927,3.605871248,4.669359703,3.28677771,3.888609656,4.009921888,2.607502517,
Moldova,MDA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.34348156,4.108800023,2.310892457,1.727114565,1.263260842,1.42442038,1.352695237,1.164839161,1.754552077,3.805596888
Moldova,MDA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.310258427,0.1931287,0.253826139,0.132510817,0.058863311,0.058937353,0.047264643,0.015996297,0.065815705,0.084563556
Moldova,MDA,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,364.3111014,419.6957081,433.6170967,439.2031588,474.8586169,538.4384001,567.7796809,606.1508718,503.3730057,
Moldova,MDA,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,42.04557112,40.42270455,39.3791334,37.50797233,36.99457746,37.54600827,36.70564164,36.27612397,35.41837886,36.9174104
Moldova,MDA,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,40.48317638,39.38696169,34.89293868,34.82948791,34.31819538,33.28962646,32.74821627,29.21966307,33.51079395,
Moldova,MDA,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,0.817042944,0.859277159,0.925726449,0.922285262,0.810851792,0.817832568,0.825342777,0.917658822,1.129970588,
Moldova,MDA,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,8.864046636,9.656911316,9.966976153,9.942773166,10.80402026,11.79712784,11.63762345,11.49896236,13.46689122,
Moldova,MDA,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,0.268340927,0.253235158,0.40612043,0.323316052,0.377472657,0.417789467,0.449871841,3.777382228,0.487222487,
Moldova,MDA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,3.341023525,3.322360981,3.096379187,3.229738947,3.503047218,3.86708844,4.034416806,4.021623617,4.651292722,
Moldova,MDA,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,132.9977136,131.6677365,127.3885351,100,93.52500003,97.94405625,107.6160318,104.1454148,97.94876258,111.8574869
Moldova,MDA,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,6.35,6.77,6.86,7.76,7.71,,,,7.03,
Moldova,MDA,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,100,100,100,100,100,,,,99.92,
Moldova,MDA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,4.52,8.77,4.61,5.58,5.57,,,,5.31,
Moldova,MDA,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,99.98,99.98,99.98,100,100,,,,99.98,
Moldova,MDA,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,3.94,9.37,3.94,4.81,4.81,,,,4.71,
Moldova,MDA,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,99.97,99.97,99.97,100,100,,,,100,
Moldova,MDA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,396000000,428000000,442000000,370000000,334000000,380000000,438000000,479000000,303000000,
Moldova,MDA,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,81000000,94000000,94000000,81000000,88000000,119000000,119000000,131000000,38000000,
Moldova,MDA,"International tourism, number of arrivals",ST.INT.ARVL,89000,95599.99847,93900.00153,94400.00153,121000,145000,160000,174000,29000,
Moldova,MDA,Urban population growth (annual %),SP.URB.GROW,-0.085891188,-0.099696685,-0.133879679,-0.781168726,-1.113640467,-1.618857545,-1.587943518,-1.373098345,-0.810520953,-0.41213933
Moldova,MDA,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,90,,,,,80,,,,
Moldova,MDA,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,99.2,,,,,,,,,
Moldova,MDA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.47247726,52.46586449,52.455355,52.44469071,52.44020151,52.43942316,52.44836062,52.46627181,52.49440248,52.53198916
Moldova,MDA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,768.6479492,914.1838379,933.3234253,953.8352661,926.9944458,940.5339355,918.0719604,836.2700195,788.5697632,
Moldova,MDA,Age dependency ratio (% of working-age population),SP.POP.DPND,39.12535087,39.26543175,40.3077544,41.9566138,43.67377607,45.2938822,46.74324351,48.10278714,49.26405406,50.17752906
Moldova,MDA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.712269802,1.713834629,1.692130263,1.649041559,1.637957,1.654626678,1.62115724,1.530725811,1.398659615,1.264143426
Moldova,MDA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.38640473,10.52361453,10.89851188,11.3583439,11.80880543,12.229815,12.61333736,13.00341439,13.35531389,13.60611189
Moldova,MDA,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,12.54207512,12.70268001,13.1295342,13.66871149,14.20694381,14.71578333,15.19665866,15.69444427,16.1567212,16.51470727
Moldova,MDA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.431791472,5.737432875,5.790887793,5.752509348,5.743737051,5.824346725,5.987806515,6.157712456,6.28284559,6.326015646
Moldova,MDA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,7.520422874,7.379162436,7.107923668,6.751500733,6.400934373,6.121041141,5.909760712,5.765034772,5.696312014,5.680456801
Moldova,MDA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.179925262,6.266182846,6.360790587,6.465533835,6.569593614,6.649643758,6.720205463,6.808905205,6.919942995,7.049125504
Moldova,MDA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.684801734,7.860160503,8.104867658,8.406765937,8.767314139,9.114693084,9.336379752,9.404948524,9.32868501,9.103745638
Moldova,MDA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.362455988,9.053373144,8.716888635,8.303562492,7.876001883,7.412336155,6.913713538,6.455434398,6.107816956,5.873130123
Moldova,MDA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,73.06175426,73.03876987,72.56001998,71.78760429,71.00981053,70.29932222,69.6920571,69.14466086,68.69532701,68.35729478
Moldova,MDA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.560827678,7.191633842,6.785185615,6.387642021,6.078741112,5.857863675,5.727932733,5.681005536,5.706479369,5.793411536
Moldova,MDA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.081087972,6.092539558,6.158327193,6.300671384,6.435520275,6.579800254,6.761102534,7.009438743,7.308417854,7.60402467
Moldova,MDA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,18.93179537,18.84275984,19.0029237,19.40195897,19.82561013,20.21184431,20.54395113,20.82220104,21.04495848,21.25548001
Moldova,MDA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.01057844,6.983354259,7.11642921,7.371619662,7.61124534,7.757421905,7.772351237,7.645510288,7.409852577,7.161804991
Moldova,MDA,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,0.4,,,,,,,,,
Moldova,MDA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.950503,78.889363,78.915714,79.591451,80.849835,81.860407,82.268004,83.00056,81.991034,
Moldova,MDA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.625,73.586,73.524,73.838,74.51,75.059,75.232,75.617,74.852,
Moldova,MDA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,59.5,,,,,,,,56,
Moldova,MDA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,303.644,303.294,303.041,299.509,284.432,270.453,272.06,261.404,271.998,
Moldova,MDA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,,,,1.6,2.2,2.9,4,4.5,4.9,
Moldova,MDA,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,3.512106598,,,,,,
Moldova,MDA,Net migration,SM.POP.NETM,-91035,-90637,-67173,-59404,-51633,-43868,-36088,-28328,-14278,-14278
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.579999924,5.099999905,3.730000019,4.699999809,4.019999981,3.890000105,2.910000086,5.099999905,3.819999933,3.230000019
Moldova,MDA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.30700016,4.145999908,2.921000004,3.450999975,2.743999958,3.219000101,2.359999895,4.34800005,3.250999928,2.539000034
Moldova,MDA,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,15.51000023,14.18999958,12.78999996,12.78999996,12.48999977,15.31000042,13.90999985,15.98999977,14.51000023,13.28999996
Moldova,MDA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,0.649999976,0.689999998,0.519999981,1.149999976,0.920000017,0.899999976,0.620000005,1.25999999,0.75999999,0.49000001
Moldova,MDA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,5.599999905,3.619999886,3.579999924,4.559999943,3.880000114,3.119999886,2.329999924,2.079999924,2.890000105,1.809999943
Moldova,MDA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,12.95800018,11.97200012,8.93900013,12.08699989,10.52999973,10.88500023,7.403999805,11.15999985,9.824000359,8.921999931
Moldova,MDA,"Labor force, total",SL.TLF.TOTL.IN,958149,973951,1016335,1031891,1021468,984636,943903,906621,853713,862172
Moldova,MDA,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,16.75,18.36000061,19.29999924,20.88999939,21.87000084,20.59000015,15.19999981,12.97000027,14.31999969,10.07999992
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,40.72000122,41.36999893,43.27999878,44.47999954,44.75999832,44.09000015,43.17300034,42.25999832,40.31999969,41.11000061
Moldova,MDA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,87.7085882,86.69302399,85.33566402,85.45054781,84.83515862,83.7127892,82.51333746,81.30353674,80.18543881,78.19713538
Moldova,MDA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,61.93000031,64.45999908,67.65000153,68.97000122,68.01999664,66,64.91999817,65.80999756,67.37000275,69.83999634
Moldova,MDA,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,72.80000305,74.97000122,75.91999817,76.37000275,76.19000244,74.80999756,73.87000275,76.81999969,75.20999908,79.01999664
Moldova,MDA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,43.51,43.92,43.43,46.67,45.34,44.7,41.39,44.83,,
Moldova,MDA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,42.38999939,43.27999878,44.13999939,48.09999847,43.93999863,42.11999893,37.18000031,39.31999969,41.36000061,41.83000183
Moldova,MDA,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,,,,,,,,,,
Moldova,MDA,"Children in employment, work only, female (% of female children in employment, ages 7-14)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,
Moldova,MDA,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,
